timestamp,angle,torque,speed
1479424217491790629,0.01745329238474369,0.0,23.133333206176758
1479424217511822270,0.015707964077591896,0.25,23.122222900390625
1479424217531869713,0.015707964077591896,0.3125,23.119443893432617
1479424217551910975,0.015707964077591896,0.0625,23.113889694213867
1479424217571911375,0.015707964077591896,0.125,23.10555648803711
1479424217591965133,0.015707964077591896,0.1875,23.1027774810791
1479424217612007922,0.013962633907794952,0.25,23.108333587646484
1479424217632020055,0.013962633907794952,0.25,23.11111068725586
1479424217652055732,0.013962633907794952,0.4375,23.11111068725586
1479424217672074251,0.015707964077591896,0.375,23.11111068725586
1479424217692118240,0.015707964077591896,0.4375,23.10555648803711
1479424217712164214,0.013962633907794952,0.375,23.10555648803711
1479424217732227511,0.013962633907794952,0.4375,23.1027774810791
1479424217752225213,0.013962633907794952,0.375,23.108333587646484
1479424217772283138,0.013962633907794952,0.3125,23.100000381469727
1479424217792284694,0.013962633907794952,0.1875,23.09722137451172
1479424217812330330,0.013962633907794952,0.625,23.1027774810791
1479424217832369519,0.013962633907794952,0.5625,23.1027774810791
1479424217852408788,0.013962633907794952,0.0625,23.11111068725586
1479424217872415816,0.012217304669320583,0.4375,23.11111068725586
1479424217892471913,0.012217304669320583,0.4375,23.116666793823242
1479424217912473175,0.012217304669320583,0.0625,23.119443893432617
1479424217932514618,0.010471975430846214,0.25,23.130556106567383
1479424217952614585,0.010471975430846214,0.5,23.127777099609375
1479424217972617753,0.010471975430846214,0.4375,23.125
1479424217992661007,0.012217304669320583,0.5,23.119443893432617
1479424218012686851,0.012217304669320583,0.4375,23.113889694213867
1479424218032711015,0.012217304669320583,0.375,23.10555648803711
1479424218052752610,0.010471975430846214,0.1875,23.09722137451172
1479424218072803458,0.010471975430846214,0.125,23.09166717529297
1479424218093008853,0.008726646192371845,-0.125,23.077777862548828
1479424218113035543,0.008726646192371845,0.25,23.08333396911621
1479424218133008699,0.008726646192371845,0.25,23.075000762939453
1479424218153034155,0.008726646192371845,0.125,23.063888549804688
1479424218173032829,0.008726646192371845,0.25,23.061111450195312
1479424218193051728,0.008726646192371845,0.4375,23.063888549804688
1479424218212983458,0.008726646192371845,0.375,23.066667556762695
1479424218233085798,0.012217304669320583,0.625,23.066667556762695
1479424218253062026,0.013962633907794952,0.8125,23.066667556762695
1479424218273106195,0.019198622554540634,0.5625,23.063888549804688
1479424218293140989,0.02094395086169243,0.9375,23.077777862548828
1479424218313173640,0.027925267815589905,0.75,23.072221755981445
1479424218333198359,0.03141592815518379,0.75,23.072221755981445
1479424218353255057,0.03141592815518379,0.8125,23.075000762939453
1479424218373280314,0.03316125646233559,0.8125,23.077777862548828
1479424218393309115,0.03490658476948738,0.625,23.077777862548828
1479424218413335526,0.03490658476948738,0.5625,23.075000762939453
1479424218433356251,0.03316125646233559,0.5,23.075000762939453
1479424218453391893,0.03316125646233559,0.375,23.072221755981445
1479424218473431388,0.03316125646233559,0.375,23.072221755981445
1479424218493486318,0.03141592815518379,0.25,23.066667556762695
1479424218513486407,0.02967059798538685,0.1875,23.063888549804688
1479424218533529491,0.027925267815589905,0.0,23.061111450195312
1479424218553628837,0.02617993950843811,-0.125,23.058332443237305
1479424218573632143,0.024434609338641167,-0.25,23.058332443237305
1479424218593655579,0.02094395086169243,-0.25,23.052778244018555
1479424218613695556,0.015707964077591896,-0.1875,23.058332443237305
1479424218633705415,0.012217304669320583,-0.375,23.058332443237305
1479424218653761111,0.008726646192371845,-0.0625,23.063888549804688
1479424218673791740,0.006981316953897476,-0.1875,23.063888549804688
1479424218693827920,0.006981316953897476,-0.0625,23.066667556762695
1479424218713872153,0.006981316953897476,0.0,23.06944465637207
1479424218734164521,0.006981316953897476,0.3125,23.075000762939453
1479424218754174959,0.008726646192371845,0.375,23.077777862548828
1479424218774141667,0.010471975430846214,0.5625,23.072221755981445
1479424218794137177,0.013962633907794952,0.6875,23.075000762939453
1479424218814009594,0.01745329238474369,0.5,23.075000762939453
1479424218834172836,0.02094395086169243,0.5625,23.075000762939453
1479424218854093338,0.02094395086169243,0.5,23.075000762939453
1479424218874105972,0.022689281031489372,0.5,23.077777862548828
1479424218894186662,0.022689281031489372,0.5,23.080554962158203
1479424218914322773,0.022689281031489372,0.375,23.08888816833496
1479424218934263045,0.022689281031489372,0.25,23.09722137451172
1479424218954292786,0.02094395086169243,0.3125,23.094444274902344
1479424218974277885,0.019198622554540634,0.375,23.10555648803711
1479424218994320822,0.019198622554540634,0.5625,23.116666793823242
1479424219014383877,0.019198622554540634,0.625,23.127777099609375
1479424219034446698,0.02094395086169243,0.6875,23.127777099609375
1479424219054455410,0.022689281031489372,0.625,23.130556106567383
1479424219074462364,0.022689281031489372,0.625,23.133333206176758
1479424219094510621,0.024434609338641167,0.625,23.141666412353516
1479424219114509967,0.024434609338641167,0.6875,23.149999618530273
1479424219134622088,0.024434609338641167,0.75,23.15277862548828
1479424219154652419,0.024434609338641167,0.625,23.15277862548828
1479424219174615937,0.02617993950843811,0.6875,23.1472225189209
1479424219194710338,0.02617993950843811,0.5625,23.1472225189209
1479424219214684908,0.02617993950843811,0.5625,23.149999618530273
1479424219234738695,0.02617993950843811,0.5,23.149999618530273
1479424219254802425,0.02617993950843811,0.5,23.14444351196289
1479424219274789515,0.02617993950843811,0.3125,23.14444351196289
1479424219294855257,0.02617993950843811,0.375,23.149999618530273
1479424219314886482,0.02617993950843811,0.4375,23.149999618530273
1479424219334909530,0.02617993950843811,0.4375,23.155555725097656
1479424219354947349,0.02617993950843811,0.5,23.15833282470703
1479424219374960592,0.02617993950843811,0.5625,23.16666603088379
1479424219395008297,0.02617993950843811,0.625,23.16666603088379
1479424219415048238,0.027925267815589905,0.6875,23.169445037841797
1479424219435116978,0.027925267815589905,0.75,23.172222137451172
1479424219455097010,0.02967059798538685,0.6875,23.172222137451172
1479424219475135562,0.02967059798538685,0.625,23.172222137451172
1479424219495139279,0.02967059798538685,0.625,23.16111183166504
1479424219515183865,0.02967059798538685,0.5625,23.16666603088379
1479424219535252865,0.02967059798538685,0.875,23.172222137451172
1479424219555284614,0.03141592815518379,0.75,23.174999237060547
1479424219575314116,0.03316125646233559,0.75,23.169445037841797
1479424219595367798,0.03316125646233559,0.625,23.16666603088379
1479424219615360694,0.03316125646233559,0.6875,23.172222137451172
1479424219635390188,0.03316125646233559,0.6875,23.172222137451172
1479424219655471374,0.03316125646233559,0.75,23.177778244018555
1479424219675461347,0.03316125646233559,0.8125,23.169445037841797
1479424219695535973,0.03490658476948738,0.8125,23.172222137451172
1479424219715632333,0.03839724510908127,0.875,23.169445037841797
1479424219735636069,0.03839724510908127,0.6875,23.169445037841797
1479424219755693977,0.03839724510908127,0.8125,23.16666603088379
1479424219775654103,0.03839724510908127,0.6875,23.169445037841797
1479424219795730875,0.03839724510908127,0.5625,23.16666603088379
1479424219815687058,0.03839724510908127,0.625,23.163888931274414
1479424219835739017,0.03839724510908127,0.625,23.16111183166504
1479424219855792019,0.03839724510908127,0.5625,23.149999618530273
1479424219875827850,0.03839724510908127,0.4375,23.149999618530273
1479424219895840387,0.03839724510908127,0.5625,23.149999618530273
1479424219915868538,0.03839724510908127,0.5,23.15277862548828
1479424219935922851,0.03839724510908127,0.4375,23.1472225189209
1479424219955964905,0.03839724510908127,0.25,23.141666412353516
1479424219975965468,0.036651913076639175,0.1875,23.141666412353516
1479424219996052893,0.03490658476948738,0.0625,23.1472225189209
1479424220016079502,0.03141592815518379,0.125,23.15833282470703
1479424220036101117,0.03141592815518379,0.0625,23.16111183166504
1479424220056181201,0.02967059798538685,0.0,23.16666603088379
1479424220076158903,0.027925267815589905,0.125,23.169445037841797
1479424220096198553,0.027925267815589905,0.125,23.183332443237305
1479424220116234844,0.027925267815589905,0.1875,23.188888549804688
1479424220136239817,0.027925267815589905,0.25,23.188888549804688
1479424220156282080,0.027925267815589905,0.25,23.191667556762695
1479424220176324573,0.02967059798538685,0.3125,23.191667556762695
1479424220196370134,0.02967059798538685,0.25,23.197221755981445
1479424220216630724,0.027925267815589905,0.1875,23.188888549804688
1479424220236469336,0.027925267815589905,0.0625,23.186111450195312
1479424220256455775,0.027925267815589905,0.0,23.177778244018555
1479424220276777903,0.027925267815589905,-0.125,23.172222137451172
1479424220296553499,0.024434609338641167,-0.25,23.169445037841797
1479424220316630429,0.019198622554540634,-0.125,23.172222137451172
1479424220336622579,0.015707964077591896,-0.125,23.172222137451172
1479424220356811440,0.012217304669320583,-0.25,23.172222137451172
1479424220376823781,0.008726646192371845,-0.25,23.172222137451172
1479424220396688749,0.005235987715423107,-0.125,23.172222137451172
1479424220416738567,0.003490658476948738,-0.25,23.18055534362793
1479424220436902779,0.001745329238474369,0.0625,23.183332443237305
1479424220456780104,0.001745329238474369,0.125,23.19444465637207
1479424220477462060,0.001745329238474369,0.375,23.197221755981445
1479424220496875223,0.003490658476948738,0.4375,23.200000762939453
1479424220516909987,0.005235987715423107,0.5,23.200000762939453
1479424220536917732,0.006981316953897476,0.3125,23.200000762939453
1479424220556963550,0.006981316953897476,0.5,23.205554962158203
1479424220576986870,0.008726646192371845,0.4375,23.205554962158203
1479424220597057379,0.008726646192371845,0.3125,23.205554962158203
1479424220617058514,0.008726646192371845,0.4375,23.211111068725586
1479424220637285381,0.008726646192371845,0.625,23.21388816833496
1479424220657141176,0.010471975430846214,0.4375,23.211111068725586
1479424220677199183,0.010471975430846214,0.4375,23.202777862548828
1479424220697214701,0.010471975430846214,0.375,23.202777862548828
1479424220717242611,0.010471975430846214,0.375,23.20833396911621
1479424220737278529,0.010471975430846214,0.4375,23.20833396911621
1479424220757288143,0.012217304669320583,0.5625,23.205554962158203
1479424220777337494,0.012217304669320583,0.4375,23.202777862548828
1479424220797367939,0.012217304669320583,0.375,23.200000762939453
1479424220817393443,0.012217304669320583,0.3125,23.205554962158203
1479424220837410755,0.012217304669320583,0.25,23.211111068725586
1479424220857475253,0.012217304669320583,0.25,23.21388816833496
1479424220877513353,0.012217304669320583,0.25,23.21388816833496
1479424220897533938,0.010471975430846214,0.0625,23.21388816833496
1479424220917621953,0.010471975430846214,0.125,23.22222137451172
1479424220937631108,0.010471975430846214,0.1875,23.225000381469727
1479424220957643416,0.010471975430846214,0.0625,23.2277774810791
1479424220977696394,0.008726646192371845,0.25,23.23055648803711
1479424220997729751,0.008726646192371845,0.3125,23.23611068725586
1479424221017769729,0.008726646192371845,0.3125,23.23611068725586
1479424221038056548,0.008726646192371845,0.1875,23.23055648803711
1479424221057811755,0.008726646192371845,0.375,23.233333587646484
1479424221077850402,0.008726646192371845,0.25,23.23611068725586
1479424221098051865,0.006981316953897476,0.25,23.23055648803711
1479424221117916099,0.006981316953897476,0.3125,23.22222137451172
1479424221137962000,0.006981316953897476,0.3125,23.21666717529297
1479424221157984492,0.006981316953897476,0.375,23.219444274902344
1479424221178028894,0.006981316953897476,0.3125,23.21388816833496
1479424221198049628,0.006981316953897476,0.1875,23.211111068725586
1479424221218097856,0.006981316953897476,0.0625,23.205554962158203
1479424221238097702,0.006981316953897476,0.125,23.20833396911621
1479424221258139014,0.006981316953897476,0.125,23.21388816833496
1479424221278184514,0.006981316953897476,0.1875,23.21388816833496
1479424221298250474,0.006981316953897476,0.125,23.21388816833496
1479424221318260293,0.006981316953897476,0.0,23.21666717529297
1479424221338301966,0.006981316953897476,0.0,23.225000381469727
1479424221358302745,0.005235987715423107,0.0625,23.23055648803711
1479424221378358328,0.005235987715423107,0.125,23.2277774810791
1479424221398383452,0.005235987715423107,0.0625,23.2277774810791
1479424221418434564,0.005235987715423107,0.125,23.225000381469727
1479424221438459478,0.005235987715423107,0.0625,23.225000381469727
1479424221458508055,0.005235987715423107,0.0,23.22222137451172
1479424221478506891,0.005235987715423107,0.0,23.22222137451172
1479424221498641116,0.003490658476948738,0.0,23.22222137451172
1479424221518613234,0.003490658476948738,0.1875,23.225000381469727
1479424221538616194,0.003490658476948738,0.1875,23.2277774810791
1479424221558656575,0.003490658476948738,0.1875,23.225000381469727
1479424221578696179,0.003490658476948738,0.125,23.225000381469727
1479424221598731008,0.003490658476948738,0.25,23.23055648803711
1479424221618740063,0.003490658476948738,0.125,23.23611068725586
1479424221638806279,0.003490658476948738,0.0625,23.23611068725586
1479424221658821495,0.003490658476948738,0.125,23.233333587646484
1479424221678873586,0.003490658476948738,-0.125,23.233333587646484
1479424221698885718,0.001745329238474369,-0.25,23.233333587646484
1479424221718910879,0.001745329238474369,-0.5,23.233333587646484
1479424221738929685,-0.003490658476948738,-0.625,23.23055648803711
1479424221759041626,-0.013962633907794952,-0.8125,23.225000381469727
1479424221779011437,-0.024434609338641167,-0.625,23.225000381469727
1479424221799074412,-0.03490658476948738,-0.6875,23.225000381469727
1479424221819077286,-0.04363323003053665,-0.625,23.22222137451172
1479424221839142359,-0.04886921867728233,-0.5625,23.21666717529297
1479424221859147078,-0.05235987901687622,-0.375,23.21388816833496
1479424221879188826,-0.05235987901687622,-0.1875,23.21666717529297
1479424221899211513,-0.05061454698443413,0.125,23.219444274902344
1479424221919276526,-0.04712389037013054,0.25,23.219444274902344
1479424221939337502,-0.04014257341623306,0.4375,23.219444274902344
1479424221959334630,-0.02967059798538685,0.5,23.225000381469727
1479424221979404160,-0.019198622554540634,0.3125,23.23611068725586
1479424221999407804,-0.008726646192371845,0.1875,23.233333587646484
1479424222019437605,0.0,0.375,23.225000381469727
1479424222039515954,0.001745329238474369,0.3125,23.225000381469727
1479424222059518144,0.005235987715423107,0.375,23.2277774810791
1479424222079528990,0.006981316953897476,0.5,23.225000381469727
1479424222099628402,0.008726646192371845,0.5,23.219444274902344
1479424222119619769,0.010471975430846214,0.3125,23.21388816833496
1479424222139710387,0.012217304669320583,0.3125,23.205554962158203
1479424222159709086,0.012217304669320583,0.1875,23.202777862548828
1479424222179696400,0.010471975430846214,0.125,23.200000762939453
1479424222199835999,0.010471975430846214,0.125,23.197221755981445
1479424222219782507,0.008726646192371845,0.0625,23.200000762939453
1479424222239808437,0.008726646192371845,0.1875,23.202777862548828
1479424222259821504,0.010471975430846214,0.25,23.202777862548828
1479424222279873141,0.010471975430846214,0.1875,23.202777862548828
1479424222299955053,0.010471975430846214,0.0625,23.205554962158203
1479424222319960829,0.008726646192371845,0.0,23.211111068725586
1479424222339978088,0.008726646192371845,-0.1875,23.21666717529297
1479424222359991396,0.006981316953897476,-0.0625,23.219444274902344
1479424222380055068,0.005235987715423107,0.0,23.219444274902344
1479424222400073269,0.005235987715423107,0.0625,23.22222137451172
1479424222420092635,0.005235987715423107,0.125,23.225000381469727
1479424222440214248,0.005235987715423107,0.125,23.225000381469727
1479424222460158935,0.005235987715423107,0.0,23.225000381469727
1479424222480233561,0.005235987715423107,-0.125,23.2277774810791
1479424222500283269,0.005235987715423107,0.0625,23.23055648803711
1479424222520257905,0.005235987715423107,0.0625,23.23055648803711
1479424222540281055,0.005235987715423107,0.0,23.2277774810791
1479424222560366799,0.005235987715423107,0.0625,23.2277774810791
1479424222580402766,0.005235987715423107,0.0,23.23055648803711
1479424222600445133,0.005235987715423107,-0.0625,23.23611068725586
1479424222620442734,0.005235987715423107,-0.0625,23.238889694213867
1479424222640492641,0.003490658476948738,-0.1875,23.23611068725586
1479424222660505018,0.003490658476948738,-0.25,23.238889694213867
1479424222680652163,0.003490658476948738,-0.3125,23.244443893432617
1479424222700614160,0.001745329238474369,-0.375,23.25
1479424222720621547,0.001745329238474369,-0.3125,23.252777099609375
1479424222740693743,0.001745329238474369,-0.3125,23.255556106567383
1479424222760695973,0.001745329238474369,-0.3125,23.258333206176758
1479424222780784490,0.001745329238474369,-0.25,23.26944351196289
1479424222800785269,0.001745329238474369,-0.3125,23.26944351196289
1479424222820779190,0.001745329238474369,-0.3125,23.26944351196289
1479424222840923467,0.001745329238474369,-0.4375,23.280555725097656
1479424222860886369,0.001745329238474369,-0.1875,23.29166603088379
1479424222880886519,0.001745329238474369,-0.3125,23.28611183166504
1479424222900946124,0.0,-0.4375,23.274999618530273
1479424222921118320,-0.003490658476948738,-0.4375,23.26944351196289
1479424222940988862,-0.005235987715423107,-0.5625,23.26944351196289
1479424222961035286,-0.010471975430846214,-0.625,23.266666412353516
1479424222981059747,-0.013962633907794952,-0.625,23.25
1479424223001203078,-0.02094395086169243,-0.8125,23.23611068725586
1479424223021135786,-0.027925267815589905,-1.0625,23.23055648803711
1479424223041137561,-0.036651913076639175,-1.0625,23.2277774810791
1479424223061202647,-0.04712389037013054,-0.9375,23.23055648803711
1479424223081225848,-0.05585053563117981,-0.8125,23.23055648803711
1479424223101345684,-0.06108652427792549,-0.8125,23.2277774810791
1479424223121366271,-0.06457718461751938,-0.75,23.225000381469727
1479424223141340575,-0.06632251292467117,-0.625,23.23055648803711
1479424223161406295,-0.06457718461751938,-0.4375,23.23055648803711
1479424223181437666,-0.06283185631036758,-0.375,23.23055648803711
1479424223201514809,-0.0593411959707737,-0.1875,23.23055648803711
1479424223221535307,-0.054105207324028015,-0.0625,23.23611068725586
1479424223241620818,-0.04886921867728233,-0.25,23.238889694213867
1479424223261679426,-0.04188790172338486,-0.3125,23.23611068725586
1479424223281623879,-0.036651913076639175,-0.3125,23.23611068725586
1479424223301698457,-0.03141592815518379,-0.375,23.23611068725586
1479424223321784955,-0.027925267815589905,-0.625,23.244443893432617
1479424223341683671,-0.027925267815589905,-0.5,23.244443893432617
1479424223361847865,-0.027925267815589905,-0.4375,23.244443893432617
1479424223381735806,-0.02617993950843811,-0.5,23.247222900390625
1479424223401737776,-0.02617993950843811,-0.375,23.247222900390625
1479424223421812479,-0.02617993950843811,-0.5,23.244443893432617
1479424223441867139,-0.024434609338641167,-0.3125,23.238889694213867
1479424223461887583,-0.024434609338641167,-0.5,23.23611068725586
1479424223481946514,-0.024434609338641167,-0.5,23.2277774810791
1479424223501963505,-0.02617993950843811,-0.8125,23.225000381469727
1479424223522060618,-0.02617993950843811,-0.5625,23.225000381469727
1479424223542137456,-0.024434609338641167,-0.5,23.2277774810791
1479424223562103527,-0.02617993950843811,-0.75,23.22222137451172
1479424223582135753,-0.027925267815589905,-0.625,23.21666717529297
1479424223602202885,-0.027925267815589905,-0.625,23.21388816833496
1479424223622283856,-0.02967059798538685,-0.5,23.21666717529297
1479424223642327712,-0.02967059798538685,-0.375,23.211111068725586
1479424223662365957,-0.027925267815589905,-0.125,23.202777862548828
1479424223682246858,-0.027925267815589905,-0.0625,23.200000762939453
1479424223702465213,-0.02617993950843811,-0.0625,23.191667556762695
1479424223722281386,-0.022689281031489372,-0.0625,23.183332443237305
1479424223742352623,-0.02094395086169243,-0.125,23.172222137451172
1479424223762371064,-0.019198622554540634,0.0625,23.163888931274414
1479424223782414216,-0.01745329238474369,-0.0625,23.155555725097656
1479424223802438693,-0.015707964077591896,-0.125,23.141666412353516
1479424223822468382,-0.013962633907794952,-0.25,23.130556106567383
1479424223842513142,-0.013962633907794952,-0.3125,23.11111068725586
1479424223862620925,-0.013962633907794952,-0.5625,23.09722137451172
1479424223882622339,-0.015707964077591896,-0.5625,23.077777862548828
1479424223902632866,-0.015707964077591896,-0.6875,23.061111450195312
1479424223922665251,-0.01745329238474369,-0.8125,23.049999237060547
1479424223942654491,-0.019198622554540634,-0.6875,23.044445037841797
1479424223962688073,-0.019198622554540634,-0.625,23.038888931274414
1479424223982745867,-0.019198622554540634,-0.375,23.03333282470703
1479424224002798816,-0.01745329238474369,-0.25,23.02777862548828
1479424224022825536,-0.015707964077591896,-0.1875,23.0222225189209
1479424224042866553,-0.013962633907794952,-0.1875,23.016666412353516
1479424224062875506,-0.012217304669320583,0.0,23.01388931274414
1479424224082940718,-0.010471975430846214,0.125,23.008333206176758
1479424224102962192,-0.006981316953897476,0.0,22.997222900390625
